0	1193	 7500	999	333	
1	1386	 7500	999	333	
2	1579	 7500	999	333	
3	1772	 7500	999	333	
4	1965	 7500	999	333	
5	2158	 7500	999	333	
6	2351	 7500	999	333	
7	2544	 7500	999	333	
8	2737	 7500	999	333	
9	2930	 7500	999	333	
10	2254	 7650	999	333	
11	2508	 7650	999	333	
12	2579	 7650	999	333	
13	2650	 7650	999	333	
14	2721	 7650	999	333	
15	2792	 7650	999	333	
16	2863	 7650	999	333	
17	2934	 7650	999	333	
18	3005	 7650	999	333	
19	3076	 7650	999	333	
20	3147	 7650	999	333	
21	3218	 7650	999	333	
22	3289	 7650	999	333	
23	3360	 7650	999	333	
24	3431	 7650	999	333	
25	3502	 7650	999	333	
26	3695	 7650	999	333	
27	3888	 7650	999	333	
28	4081	 7650	999	333	
29	4274	 7650	999	333	
30	4467	 7650	999	333	
31	4660	 7650	999	333	
32	4853	 7650	999	333	
33	5046	 7650	999	333	
34	5239	 7650	999	333	
35	5432	 7650	999	333	
36	5625	 7650	999	333	
37	5818	 7650	999	333	
38	6011	 7650	999	333	
39	6204	 7650	999	333	
40	6397	 7650	999	333	
41	6590	 7650	999	333	
42	1071	 7250	999	333	
43	943	 7100	999	333	
44	1136	 7100	999	333	
45	1193	 7250	999	333	
46	1386	 7250	999	333	
47	1579	 7250	999	333	
48	1193	 7250	999	333	
49	1386	 7250	999	333	
50	1579	 7250	999	333	
51	1772	 7250	999	333	
52	1193	 7250	999	333	
53	1386	 7250	999	333	
54	1579	 7250	999	333	
55	1772	 7250	999	333	
56	1222	 11250	-999	333	
57	1444	 11250	-999	333	
58	1666	 11250	-999	333	
59	1888	 11250	-999	333	
60	2110	 11250	-999	333	
61	2332	 11250	-999	333	
62	2554	 11250	-999	333	
63	2776	 11250	-999	333	
64	2998	 11250	-999	333	
65	3220	 11250	-999	333	
66	3442	 11250	-999	333	
67	3664	 11250	-999	333	
68	3886	 11250	-999	333	
69	4108	 11250	-999	333	
70	4330	 11250	-999	333	
71	4552	 11250	-999	333	
72	4774	 11250	-999	333	
73	4996	 11250	-999	333	
74	5218	 11250	-999	333	
75	5440	 11250	-999	333	
76	5662	 11250	-999	333	
77	5884	 11250	-999	333	
78	6106	 11250	-999	333	
79	6328	 11250	-999	333	
80	6550	 11250	-999	333	
81	6772	 11250	-999	333	
82	6994	 11250	-999	333	
83	7216	 11250	-999	333	
84	7438	 11250	-999	333	
85	7660	 11250	-999	333	
86	7882	 11250	-999	333	
87	8104	 11250	-999	333	
88	8326	 11250	-999	333	
89	8548	 11250	-999	333	
90	8770	 11250	-999	333	
91	1693	 11500	-999	333	
92	1886	 11500	-999	333	
93	2079	 11500	-999	333	
94	2272	 11500	-999	333	
95	2465	 11500	-999	333	
96	2658	 11500	-999	333	
97	2851	 11500	-999	333	
98	1693	 11500	-999	333	
99	1886	 11500	-999	333	
100	2079	 11500	-999	333	
101	2272	 11500	-999	333	
102	2465	 11500	-999	333	
103	2658	 11500	-999	333	
104	2851	 11500	-999	333	
105	3044	 11500	-999	333	
106	3237	 11500	-999	333	
107	3430	 11500	-999	333	
108	2660	 12000	-999	333	
109	2820	 12000	-999	333	
110	2980	 12000	-999	333	
111	3140	 12000	-999	333	
112	3300	 12000	-999	333	
113	3460	 12000	-999	333	
114	3620	 12000	-999	333	
115	3780	 12000	-999	333	
116	3940	 12000	-999	333	
end

r is 1
0	1193	 7716	999	333	
1	1386	 7654	999	333	
2	1579	 7500	999	333	
3	1772	 7500	999	333	
4	1965	 7500	999	333	
5	2158	 7500	999	333	
6	2351	 7729	999	333	
7	2544	 7699	999	333	
8	2737	 7710	999	333	
9	2930	 7500	999	333	
10	2254	 7650	999	333	
11	2508	 7650	999	333	
12	2579	 7650	999	333	
13	2650	 7770	999	333	
14	2721	 7834	999	333	
15	2792	 7833	999	333	
16	2863	 7650	999	333	
17	2934	 7650	999	333	
18	3005	 7852	999	333	
19	3076	 7879	999	333	
20	3147	 7845	999	333	
21	3218	 7865	999	333	
22	3289	 7825	999	333	
23	3360	 7807	999	333	
24	3431	 7793	999	333	
25	3502	 7814	999	333	
26	3695	 7822	999	333	
27	3888	 7864	999	333	
28	4081	 7650	999	333	
29	4274	 7650	999	333	
30	4467	 7650	999	333	
31	4660	 7650	999	333	
32	4853	 7843	999	333	
33	5046	 7650	999	333	
34	5239	 7861	999	333	
35	5432	 7650	999	333	
36	5625	 7758	999	333	
37	5818	 7809	999	333	
38	6011	 7821	999	333	
39	6204	 7800	999	333	
40	6397	 7835	999	333	
41	6590	 7650	999	333	
42	1071	 7250	999	333	
43	943	 7100	999	333	
44	1136	 7100	999	333	
45	1193	 7250	999	333	
46	1386	 7250	999	333	
47	1579	 7250	999	333	
48	1193	 7250	999	333	
49	1386	 7250	999	333	
50	1579	 7250	999	333	
51	1772	 7250	999	333	
52	1193	 7250	999	333	
53	1386	 7250	999	333	
54	1579	 7250	999	333	
55	1772	 7250	999	333	
56	1222	 10980	-999	333	
57	1444	 10980	-999	333	
58	1666	 10980	-999	333	
59	1888	 10980	-999	333	
60	2110	 10980	-999	333	
61	2332	 10980	-999	333	
62	2554	 10980	-999	333	
63	2776	 10980	-999	333	
64	2998	 10980	-999	333	
65	3220	 10980	-999	333	
66	3442	 10980	-999	333	
67	3664	 10980	-999	333	
68	3886	 10980	-999	333	
69	4108	 10980	-999	333	
70	4330	 10980	-999	333	
71	4552	 10980	-999	333	
72	4774	 11148	-999	333	
73	4996	 10980	-999	333	
74	5218	 10980	-999	333	
75	5440	 10980	-999	333	
76	5662	 10980	-999	333	
77	5884	 10980	-999	333	
78	6106	 11068	-999	333	
79	6328	 11018	-999	333	
80	6550	 10980	-999	333	
81	6772	 10980	-999	333	
82	6994	 10980	-999	333	
83	7216	 10980	-999	333	
84	7438	 10980	-999	333	
85	7660	 10980	-999	333	
86	7882	 10980	-999	333	
87	8104	 10980	-999	333	
88	8326	 10980	-999	333	
89	8548	 11081	-999	333	
90	8770	 10980	-999	333	
91	1693	 11230	-999	333	
92	1886	 11230	-999	333	
93	2079	 11230	-999	333	
94	2272	 11349	-999	333	
95	2465	 11316	-999	333	
96	2658	 11230	-999	333	
97	2851	 11230	-999	333	
98	1693	 11230	-999	333	
99	1886	 11230	-999	333	
100	2079	 11306	-999	333	
101	2272	 11351	-999	333	
102	2465	 11279	-999	333	
103	2658	 11230	-999	333	
104	2851	 11230	-999	333	
105	3044	 11230	-999	333	
106	3237	 11230	-999	333	
107	3430	 11230	-999	333	
108	2660	 11798	-999	333	
109	2820	 11870	-999	333	
110	2980	 11836	-999	333	
111	3140	 11730	-999	333	
112	3300	 11730	-999	333	
113	3460	 11730	-999	333	
114	3620	 11730	-999	333	
115	3780	 11730	-999	333	
116	3940	 11730	-999	333	
end

r is 2
0	1193	 7716	999	333	
1	1386	 7756	999	333	
2	1579	 7500	999	333	
3	1772	 7500	999	333	
4	1965	 7500	999	333	
5	2158	 7601	999	333	
6	2351	 7926	999	333	
7	2544	 7899	999	333	
8	2737	 7918	999	333	
9	2930	 7500	999	333	
10	2254	 7650	999	333	
11	2508	 7650	999	333	
12	2579	 7650	999	333	
13	2650	 7980	999	333	
14	2721	 8034	999	333	
15	2792	 8002	999	333	
16	2863	 7650	999	333	
17	2934	 7839	999	333	
18	3005	 7983	999	333	
19	3076	 7879	999	333	
20	3147	 8008	999	333	
21	3218	 8093	999	333	
22	3289	 7825	999	333	
23	3360	 7969	999	333	
24	3431	 7793	999	333	
25	3502	 7977	999	333	
26	3695	 8041	999	333	
27	3888	 8094	999	333	
28	4081	 7650	999	333	
29	4274	 7650	999	333	
30	4467	 7650	999	333	
31	4660	 7650	999	333	
32	4853	 7843	999	333	
33	5046	 7755	999	333	
34	5239	 8054	999	333	
35	5432	 7650	999	333	
36	5625	 7758	999	333	
37	5818	 7963	999	333	
38	6011	 7991	999	333	
39	6204	 8016	999	333	
40	6397	 7835	999	333	
41	6590	 7650	999	333	
42	1071	 7250	999	333	
43	943	 7100	999	333	
44	1136	 7100	999	333	
45	1193	 7250	999	333	
46	1386	 7250	999	333	
47	1579	 7250	999	333	
48	1193	 7250	999	333	
49	1386	 7250	999	333	
50	1579	 7250	999	333	
51	1772	 7250	999	333	
52	1193	 7250	999	333	
53	1386	 7250	999	333	
54	1579	 7250	999	333	
55	1772	 7250	999	333	
56	1222	 10710	-999	333	
57	1444	 10710	-999	333	
58	1666	 10710	-999	333	
59	1888	 10710	-999	333	
60	2110	 10816	-999	333	
61	2332	 10871	-999	333	
62	2554	 10710	-999	333	
63	2776	 10710	-999	333	
64	2998	 10710	-999	333	
65	3220	 10710	-999	333	
66	3442	 10710	-999	333	
67	3664	 10710	-999	333	
68	3886	 10710	-999	333	
69	4108	 10710	-999	333	
70	4330	 10710	-999	333	
71	4552	 10759	-999	333	
72	4774	 10878	-999	333	
73	4996	 10859	-999	333	
74	5218	 10710	-999	333	
75	5440	 10710	-999	333	
76	5662	 10710	-999	333	
77	5884	 10710	-999	333	
78	6106	 10798	-999	333	
79	6328	 10875	-999	333	
80	6550	 10710	-999	333	
81	6772	 10710	-999	333	
82	6994	 10710	-999	333	
83	7216	 10710	-999	333	
84	7438	 10710	-999	333	
85	7660	 10710	-999	333	
86	7882	 10710	-999	333	
87	8104	 10710	-999	333	
88	8326	 10710	-999	333	
89	8548	 10919	-999	333	
90	8770	 10710	-999	333	
91	1693	 10960	-999	333	
92	1886	 10960	-999	333	
93	2079	 11130	-999	333	
94	2272	 11079	-999	333	
95	2465	 11046	-999	333	
96	2658	 10960	-999	333	
97	2851	 10960	-999	333	
98	1693	 10960	-999	333	
99	1886	 10960	-999	333	
100	2079	 11036	-999	333	
101	2272	 11166	-999	333	
102	2465	 11139	-999	333	
103	2658	 10960	-999	333	
104	2851	 10960	-999	333	
105	3044	 10960	-999	333	
106	3237	 10960	-999	333	
107	3430	 10960	-999	333	
108	2660	 11584	-999	333	
109	2820	 11650	-999	333	
110	2980	 11566	-999	333	
111	3140	 11460	-999	333	
112	3300	 11460	-999	333	
113	3460	 11460	-999	333	
114	3620	 11460	-999	333	
115	3780	 11460	-999	333	
116	3940	 11460	-999	333	
end

r is 3
0	1193	 7889	999	333	
1	1386	 7953	999	333	
2	1579	 7500	999	333	
3	1772	 7500	999	333	
4	1965	 7500	999	333	
5	2158	 7809	999	333	
6	2351	 8117	999	333	
7	2544	 7899	999	333	
8	2737	 8113	999	333	
9	2930	 7629	999	333	
